CONCISE NET LIST - 1  
GND                      C41              1        CAPCERSMDCL2_0402-1.0NF,50V_GEN
GND                      C42              1        CAPCERSMDCL2_0402-100NF,16V_GEN
GND                      C45              1        CAPCERSMDCL2_0805-2.2UF,10V_GEN
GND                      C46              1        CAPCERSMDCL2_0402-100NF,16V_GEN
GND                      C47              1        CAPCERSMDCL2_0402-100NF,16V_GEN
GND                      IC1              4        SN74AVC2T45DCU  
GND                      IC1              5        SN74AVC2T45DCU  
GND                      IC2              4        SN74AVC2T45DCU  
GND                      IC2              5        SN74AVC2T45DCU  
GND                      IC9              2        SN74AVC8T245PW-VCCA=P3V3,VCCB=A
GND                      IC9              22       SN74AVC8T245PW-VCCA=P3V3,VCCB=A
GND                      IC10             15       SY89873LMG-VCC=P3V3
GND                      IC12             6        ADN2814ACPZ-VCC=P3V3,VEE=GND
GND                      IC12             7        ADN2814ACPZ-VCC=P3V3,VEE=GND
GND                      IC12             11       ADN2814ACPZ-VCC=P3V3,VEE=GND
GND                      IC12             19       ADN2814ACPZ-VCC=P3V3,VEE=GND
GND                      IC12             33       ADN2814ACPZ-VCC=P3V3,VEE=GND
GND                      IC13             3        ADP3367ARZ      
GND                      IC13             5        ADP3367ARZ      
GND                      IC13             6        ADP3367ARZ      
GND                      IC14             3        24AA025E48T-I/SN
GND                      IC14             4        24AA025E48T-I/SN
GND                      IC16             4        SN74AVC2T45DCU  
GND                      J1               A1       CON400P_40ABCDEFGHJK-SEAM-40-0A
GND                      J1               A4       CON400P_40ABCDEFGHJK-SEAM-40-0A
GND                      J1               A5       CON400P_40ABCDEFGHJK-SEAM-40-0A
GND                      J1               A8       CON400P_40ABCDEFGHJK-SEAM-40-0A
GND                      J1               A9       CON400P_40ABCDEFGHJK-SEAM-40-0A
GND                      J1               A12      CON400P_40ABCDEFGHJK-SEAM-40-0A
GND                      J1               A13      CON400P_40ABCDEFGHJK-SEAM-40-0A
GND                      J1               A16      CON400P_40ABCDEFGHJK-SEAM-40-0A
GND                      J1               A17      CON400P_40ABCDEFGHJK-SEAM-40-0A
GND                      J1               A20      CON400P_40ABCDEFGHJK-SEAM-40-0A
GND                      J1               A21      CON400P_40ABCDEFGHJK-SEAM-40-0A
GND                      J1               A24      CON400P_40ABCDEFGHJK-SEAM-40-0A
GND                      J1               A25      CON400P_40ABCDEFGHJK-SEAM-40-0A
GND                      J1               A28      CON400P_40ABCDEFGHJK-SEAM-40-0A
GND                      J1               A29      CON400P_40ABCDEFGHJK-SEAM-40-0A
GND                      J1               A32      CON400P_40ABCDEFGHJK-SEAM-40-0A
GND                      J1               A33      CON400P_40ABCDEFGHJK-SEAM-40-0A
GND                      J1               A36      CON400P_40ABCDEFGHJK-SEAM-40-0A
GND                      J1               A37      CON400P_40ABCDEFGHJK-SEAM-40-0A
GND                      J1               A40      CON400P_40ABCDEFGHJK-SEAM-40-0A
GND                      J1               B2       CON400P_40ABCDEFGHJK-SEAM-40-0A
GND                      J1               B3       CON400P_40ABCDEFGHJK-SEAM-40-0A
GND                      J1               B6       CON400P_40ABCDEFGHJK-SEAM-40-0A
